ts,ecg
1365004603.76443,16085.82324
1365004603.7645,16109.70312
1365004603.77844,16142.10938
1365004603.78845,16149.52441
1365004603.78852,16161.94727
1365004603.79641,16175.7373
1365004603.8064,16193.16895
1365004603.81943,16202.87988
1365004603.8195,16192.33789
1365004603.83446,16197.50488
1365004603.83453,16201.01074
1365004603.8484,16202.59863
1365004603.86044,16192.65527
1365004603.86051,16186.63379
1365004603.87435,16212.13867
1365004603.87442,16217.11035
1365004603.88942,16208.75488
1365004603.88949,16182.55371
1365004603.90448,16221.08008
1365004603.91452,16217.33008
1365004603.91495,16210.35547
1365004603.93241,16214.00684
1365004603.93248,16210.24512
1365004603.94942,16214.91113
1365004603.94949,16215.44824
1365004603.96547,16224.52441
1365004603.96553,16214.52051
1365004603.97439,16200.17969
1365004603.97448,16211.82129
1365004603.98445,16198.51855
1365004604.00047,16201.41406
1365004604.00053,16204.23535
1365004604.01443,16228.18848
1365004604.01454,16221.2998
1365004604.02948,16242.43164
1365004604.02955,16245.0332
1365004604.03948,16225.59961
1365004604.05341,16228.0791
1365004604.05347,16245.9248
1365004604.06945,16225.20801
1365004604.06951,16244.94824
1365004604.08444,16240.61133
1365004604.08452,16230.96191
1365004604.09843,16232.45215
1365004604.10742,16210.36719
1365004604.10751,16186.58496
1365004604.11447,16106.93066
1365004604.12444,16074.31641
1365004604.14444,16318.5918
1365004604.14451,16937.57422
1365004604.15641,17321.37109
1365004604.15648,17200.4668
1365004604.15942,16883.42578
1365004604.17843,16511.80859
1365004604.1785,16289.20312
1365004604.19348,16227.65137
1365004604.19355,16220.11523
1365004604.20844,16189.22266
1365004604.20851,16205.49316
1365004604.22242,16191.31152
1365004604.23242,16173.35547
1365004604.2325,16168.83594
1365004604.24843,16178.87695
1365004604.24864,16181.40527
1365004604.26347,16165.75781
1365004604.26355,16141.08398
1365004604.27842,16141.64551
1365004604.27849,16114.55273
1365004604.28741,16091.16113
1365004604.30641,16081.95117
1365004604.3065,16045.09863
1365004604.31742,16035.32617
1365004604.31749,16029.30469
1365004604.33245,16004.27539
1365004604.33251,16007.39062
1365004604.34851,15986.01465
1365004604.34858,16001.19727
1365004604.35844,16030.14746
1365004604.3644,16050.33887
1365004604.37642,16111.08398
1365004604.39343,16146.71484
1365004604.3935,16178.75488
1365004604.40438,16190.04102
1365004604.40445,16191.62988
1365004604.40841,16190.53027
1365004604.42847,16225.3916
1365004604.42854,16217.78223
1365004604.4364,16220.43262
1365004604.44347,16229.03223
1365004604.45843,16211.16113
1365004604.45849,16226.1123
1365004604.47145,16220.82324
1365004604.47154,16211.89453
1365004604.48241,16221.84961
1365004604.49744,16234.19824
1365004604.49749,16225.86816
1365004604.51143,16234.88281
1365004604.5115,16226.13672
1365004604.52648,16223.55957
1365004604.52654,16229.3252
1365004604.5364,16231.31641
1365004604.55242,16237.52148
1365004604.55249,16250.62793
1365004604.56736,16225.59961
1365004604.56741,16245.39941
1365004604.58243,16248.33105
1365004604.58251,16247.85547
1365004604.59843,16251.08008
1365004604.59849,16236.70312
1365004604.60742,16235.13965
1365004604.62246,16235.11523
1365004604.62252,16239.35352
1365004604.63759,16253.58398
1365004604.63804,16264.06445
1365004604.65142,16249.28418
1365004604.66145,16272.56641
1365004604.66152,16243.88477
1365004604.67742,16258.06641
1365004604.67767,16262.0
1365004604.69247,16246.30371
1365004604.69254,16272.98145
1365004604.70638,16270.99023
1365004604.70644,16279.23535
1365004604.72044,16274.38574
1365004604.7314,16247.11035
1365004604.73148,16184.11719
1365004604.74644,16111.68262
1365004604.74652,16126.54785
1365004604.76144,16540.12305
1365004604.7615,17147.36719
1365004604.77447,17331.36133
1365004604.77457,17141.60156
1365004604.78647,16724.70508
1365004604.80141,16402.38672
1365004604.80151,16285.89258
1365004604.81642,16261.23047
1365004604.81649,16223.33984
1365004604.85749,16227.1875
1365004604.85756,16233.63672
1365004604.8614,16219.11328
1365004604.86334,16221.88574
1365004604.86339,16232.18359
1365004604.87151,16214.67871
1365004604.87169,16191.10449
1365004604.88441,16190.45703
1365004604.88448,16163.33984
1365004604.89839,16153.50684
1365004604.90844,16159.65039
1365004604.90851,16131.05566
1365004604.9164,16099.52832
1365004604.92643,16076.05078
1365004604.93943,16037.8916
1365004604.9395,16045.51367
1365004604.95447,16048.06641
1365004604.95469,16023.25781
1365004604.96846,16028.9502
1365004604.97843,16062.13867
1365004604.97849,16074.37793
1365004605.0174,16121.72266
1365004605.01747,16144.79688
1365004605.02139,16170.88867
1365004605.02145,16199.45898
1365004605.0244,16208.74219
1365004605.0334,16216.60938
1365004605.03349,16228.20117
1365004605.04942,16230.66895
1365004605.04948,16252.5459
1365004605.0644,16238.0957
1365004605.06449,16230.90039
1365004605.08243,16238.29102
1365004605.0825,16229.54492
1365004605.09341,16242.59082
1365004605.09348,16247.67188
1365004605.10444,16235.48145
1365004605.1207,16231.56055
1365004605.12083,16239.73242
1365004605.13743,16245.65625
1365004605.13751,16231.66992
1365004605.14945,16232.64746
1365004605.14955,16213.81152
1365004605.15969,16249.95605
1365004605.17454,16248.90527
1365004605.17468,16251.97168
1365004605.18947,16242.56641
1365004605.18954,16238.87695
1365004605.20944,16238.4375
1365004605.20951,16225.2207
1365004605.21338,16239.02344
1365004605.21344,16249.14941
1365004605.22841,16212.93262
1365004605.23445,16214.47168
1365004605.24441,16256.77246
1365004605.26144,16257.29688
1365004605.26153,16270.58691
1365004605.27342,16261.88965
1365004605.27348,16266.73926
1365004605.28346,16253.32715
1365004605.30043,16250.55469
1365004605.30053,16262.65918
1365004605.31848,16256.13672
1365004605.31855,16261.07129
1365004605.3315,16260.66895
1365004605.33167,16259.28809
1365004605.34343,16249.08887
1365004605.35345,16253.03418
1365004605.35352,16224.24316
1365004605.3684,16139.33691
1365004605.36847,16088.98633
1365004605.38345,16243.50684
1365004605.38352,16759.79883
1365004605.39842,17214.81836
1365004605.39849,17203.71484
1365004605.40841,16941.19141
1365004605.4234,16590.46094
1365004605.42346,16365.97363
1365004605.43943,16286.25879
1365004605.4395,16262.06152
1365004605.45345,16236.2627
1365004605.45352,16219.93164
1365004605.46641,16196.40527
1365004605.46649,16208.21777
1365004605.47742,16224.19434
1365004605.48441,16209.8418
1365004605.49341,16199.03125
1365004605.50841,16177.39941
1365004605.50848,16167.1875
1365004605.52141,16137.84668
1365004605.52147,16147.49707
1365004605.53345,16146.75195
1365004605.55247,16114.02734
1365004605.55254,16107.6875
1365004605.56742,16100.31055
1365004605.56749,16074.70703
1365004605.58248,16053.91797
1365004605.58258,16045.97754
1365004605.59341,16040.78613
1365004605.6024,16047.44336
1365004605.60246,16065.00879
1365004605.61746,16091.84473
1365004605.61755,16102.93652
1365004605.63143,16134.24316
1365004605.6315,16156.23047
1365004605.64648,16174.52832
1365004605.64655,16207.14258
1365004605.6564,16212.3584
1365004605.67242,16205.61523
1365004605.67249,16215.14355
1365004605.68641,16225.03711
1365004605.68647,16202.92871
1365004605.70143,16222.83887
1365004605.7015,16236.80078
1365004605.71646,16237.11816
1365004605.71654,16224.86621
1365004605.7264,16217.94043
1365004605.74141,16215.49707
1365004605.74148,16221.31152
1365004605.75642,16217.48828
1365004605.75651,16217.26855
1365004605.77143,16222.11816
1365004605.78143,16193.27832
1365004605.78149,16212.54199
1365004605.79741,16256.47852
1365004605.79748,16261.57227
1365004605.81245,16253.91406
1365004605.81251,16256.10059
1365004605.82742,16248.49023
1365004605.82749,16252.42383
1365004605.84142,16245.62012
1365004605.85146,16228.81152
1365004605.85152,16219.96777
1365004605.86641,16215.85156
1365004605.86648,16212.5166
1365004605.88146,16241.61328
1365004605.88153,16236.03125
1365004605.89642,16225.23242
1365004605.89649,16218.17285
1365004605.90642,16222.59473
1365004605.92142,16266.49512
1365004605.92151,16265.65234
1365004605.93843,16271.17383
1365004605.93849,16272.83496
1365004605.9504,16274.16602
1365004605.95045,16272.37012
1365004605.96442,16257.45605
1365004605.96449,16205.44434
1365004605.97451,16129.19824
1365004605.99147,16063.15234
1365004605.99158,16367.15918
1365004606.03244,16895.93359
1365004606.03251,17206.45117
1365004606.03636,17104.06641
1365004606.03642,16814.44727
1365004606.03834,16507.38672
1365004606.04641,16322.84277
1365004606.0465,16248.36816
1365004606.06142,16220.45703
1365004606.06149,16216.54785
1365004606.07547,16234.82129
1365004606.07555,16252.25293
1365004606.0884,16240.72168
1365004606.09841,16218.28223
1365004606.09848,16215.53418
1365004606.11447,16191.94727
1365004606.11457,16224.38965
1365004606.1294,16188.52637
1365004606.12947,16178.19336
1365004606.14347,16172.04883
1365004606.1544,16158.37988
1365004606.15449,16129.80957
1365004606.16944,16126.07129
1365004606.16951,16130.48145
1365004606.18336,16108.71387
1365004606.18341,16093.99512
1365004606.20149,16082.13379
1365004606.20157,16066.86523
1365004606.21343,16085.31055
1365004606.21353,16114.56543
1365004606.22444,16132.52148
1365004606.24147,16148.41309
1365004606.24154,16190.28613
1365004606.25944,16212.3457
1365004606.25951,16227.13867
1365004606.27042,16228.17676
1365004606.27639,16250.01758
1365004606.27645,16253.58398
1365004606.28336,16269.86621
1365004606.29447,16267.65527
1365004606.31047,16260.96191
1365004606.31054,16265.24902
1365004606.32346,16266.66602
1365004606.32373,16259.09277
1365004606.33743,16270.09863
1365004606.34736,16260.52246
1365004606.34742,16227.81055
1365004606.35453,16259.52051
1365004606.3644,16273.06641
1365004606.37944,16272.88379
1365004606.3795,16258.7998
1365004606.39442,16281.78809
1365004606.39449,16282.10547
1365004606.40347,16260.75391
1365004606.41842,16276.52344
1365004606.41851,16289.55664
1365004606.43849,16290.15527
1365004606.43869,16303.99512
1365004606.44941,16296.2998
1365004606.4495,16273.68945
1365004606.46543,16281.87402
1365004606.4655,16270.64844
1365004606.4724,16303.23828
1365004606.49143,16316.57617
1365004606.49166,16327.16699
1365004606.50342,16317.54199
1365004606.50365,16295.88477
1365004606.51947,16313.79199
1365004606.5198,16314.07227
1365004606.52838,16304.20312
1365004606.54346,16310.94531
1365004606.54352,16307.31738
1365004606.55841,16315.08691
1365004606.55864,16308.64941
1365004606.57246,16298.86523
1365004606.57253,16240.5625
1365004606.58844,16158.14844
1365004606.58878,16188.00195
1365004606.59843,16620.74219
1365004606.61438,17227.44922
1365004606.61456,17382.76367
1365004606.62742,17149.04102
1365004606.62764,16809.23242
1365004606.64144,16495.82031
1365004606.64165,16338.0752
1365004606.65242,16317.81055
1365004606.66746,16290.57129
1365004606.66753,16268.2666
1365004606.68352,16266.54395
1365004606.6837,16260.33887
1365004606.69944,16263.67383
1365004606.69951,16248.09961
1365004606.71539,16242.96875
1365004606.71546,16237.02051
1365004606.71843,16251.49512
1365004606.73745,16239.91504
1365004606.73751,16223.93848
1365004606.75149,16196.1123
1365004606.75159,16177.44824
1365004606.76643,16160.61523
1365004606.7665,16145.29785
1365004606.77841,16117.45996
1365004606.79143,16111.4502
1365004606.7915,16106.90625
1365004606.80743,16085.12695
1365004606.8075,16089.28027
1365004606.82145,16110.9375
1365004606.82166,16139.03125
1365004606.83645,16164.74414
1365004606.83655,16185.77832
1365004606.84762,16209.76855
1365004606.8624,16244.61816
1365004606.86247,16236.69043
1365004606.8774,16275.85156
1365004606.87747,16293.14844
1365004606.89043,16283.66992
1365004606.89945,16299.95215
1365004606.89953,16288.4209
1365004606.9074,16289.81348
1365004606.91744,16286.10059
1365004606.93345,16282.49707
1365004606.93352,16287.44434
1365004606.95246,16281.00684
1365004606.95256,16279.95605
1365004606.96342,16278.84473
1365004606.96349,16288.73828
1365004606.96839,16277.64746
1365004606.98447,16265.72559
1365004606.98458,16275.15527
1365004607.00147,16285.70898
1365004607.00154,16291.20605
1365004607.01641,16281.43457
1365004607.0166,16274.92383
1365004607.02648,16283.54688
1365004607.04141,16294.38184
1365004607.04161,16288.55566
1365004607.05644,16293.53906
1365004607.05667,16300.55078
1365004607.0714,16314.59766
1365004607.07145,16333.01758
1365004607.0848,16313.46191
1365004607.08494,16315.67285
1365004607.09644,16309.54102
1365004607.10939,16297.21582
1365004607.10952,16339.77246
1365004607.12442,16322.50098
1365004607.12469,16320.55859
1365004607.13943,16339.73633
1365004607.14941,16320.46094
1365004607.14971,16288.37207
1365004607.15743,16227.45605
1365004607.16741,16147.67969
1365004607.18643,16308.0625
1365004607.1866,16864.10156
1365004607.19945,17342.0625
1365004607.19951,17305.9668
1365004607.20738,17009.91211
1365004607.21843,16658.2793
1365004607.21864,16418.86523
1365004607.23446,16334.43457
1365004607.23452,16305.57129
1365004607.24948,16300.0498
1365004607.24979,16290.83984
1365004607.26345,16269.03613
1365004607.26367,16267.32617
1365004607.27338,16260.11914
1365004607.29043,16272.98145
1365004607.29065,16280.7627
1365004607.30337,16272.43164
1365004607.30342,16251.73926
1365004607.31941,16253.14453
1365004607.31964,16237.7041
1365004607.33344,16206.44629
1365004607.34453,16196.03906
1365004607.34492,16169.94824
1365004607.36042,16186.97559
1365004607.36064,16168.48242
1365004607.37442,16149.04785
1365004607.37475,16169.64258
1365004607.38944,16166.42969
1365004607.38966,16177.82617
1365004607.39942,16190.78613
1365004607.41642,16228.06641
1365004607.41649,16249.01562
1365004607.43646,16261.63379
1365004607.43653,16320.97363
1365004607.44842,16317.72461
1365004607.44849,16335.57129
1365004607.45842,16354.38184
1365004607.46841,16374.62207
1365004607.46846,16370.72559
1365004607.47443,16374.37793
1365004607.48441,16373.71875
1365004607.49946,16375.41602
1365004607.49952,16365.3877
1365004607.51347,16345.0127
1365004607.51357,16361.55273
1365004607.52343,16357.14258
1365004607.53841,16373.40039
1365004607.5385,16377.3584
1365004607.55341,16353.94238
1365004607.55348,16363.54297
1365004607.56839,16352.15918
1365004607.56847,16374.07227
1365004607.58245,16378.01855
1365004607.59346,16357.8877
1365004607.59352,16360.80762
1365004607.60845,16368.35645
1365004607.60855,16391.19727
1365004607.62341,16376.19824
1365004607.62348,16370.39551
1365004607.6395,16366.34082
1365004607.63966,16353.92969
1365004607.64843,16369.52832
1365004607.66347,16388.82812
1365004607.66353,16420.25781
1365004607.67842,16394.05664
1365004607.67849,16390.24609
1365004607.69249,16403.03516
1365004607.69256,16407.94531
1365004607.70844,16392.05273
1365004607.70852,16397.66016
1365004607.71841,16389.93945
1365004607.73342,16377.19922
1365004607.73351,16384.57812
1365004607.7484,16381.1084
1365004607.74848,16310.60352
1365004607.77041,16239.12109
1365004607.77048,16329.01172
1365004607.77343,16861.52539
1365004607.77839,17367.07812
1365004607.78848,17390.64062
1365004607.79443,17124.97852
1365004607.80236,16740.94922
1365004607.81844,16502.86719
1365004607.81851,16400.79883
1365004607.83142,16382.69629
1365004607.83151,16377.02832
1365004607.84244,16369.50391
1365004607.85749,16368.9668
1365004607.85756,16358.31543
1365004607.87347,16331.30762
1365004607.87357,16346.41797
1365004607.88843,16339.63867
1365004607.88849,16313.80371
1365004607.89439,16316.58887
1365004607.91144,16296.28711
1365004607.91151,16299.47559
1365004607.92747,16276.69434
1365004607.92753,16260.90039
1365004607.94146,16236.8252
1365004607.94156,16220.78711
1365004607.9565,16213.60449
1365004607.95657,16196.2959
1365004607.96737,16179.58496
1365004607.98243,16181.82031
1365004607.9825,16188.12402
1365004607.99741,16210.97754
1365004607.99746,16232.0127
1365004608.01043,16247.21973
1365004608.02145,16252.44824
1365004608.02152,16305.10645
1365004608.0274,16336.97559
1365004608.03743,16331.02734
1365004608.05345,16346.94336
1365004608.05352,16379.81348
1365004608.06739,16365.10645
1365004608.06748,16362.19922
1365004608.08043,16357.38672
1365004608.09146,16370.66504
1365004608.09152,16376.61328
1365004608.10741,16357.64355
1365004608.10749,16359.52441
1365004608.12245,16358.31543
1365004608.12252,16364.04395
1365004608.13742,16356.76367
1365004608.13749,16349.55762
1365004608.14341,16363.48242
1365004608.15943,16373.47461
1365004608.1595,16359.19434
1365004608.17444,16350.58301
1365004608.17454,16359.91504
1365004608.19048,16366.4873
1365004608.19055,16367.75781
1365004608.20444,16357.63086
1365004608.20454,16360.70898
1365004608.21443,16373.18066
1365004608.23139,16380.88867
1365004608.23145,16375.20898
1365004608.24441,16344.57324
1365004608.24448,16345.44043
1365004608.25965,16336.36523
1365004608.26943,16350.64453
1365004608.26951,16361.85742
1365004608.27841,16372.69238
1365004608.28436,16392.07812
1365004608.30145,16386.84961
1365004608.30156,16368.82031
1365004608.3154,16359.23145
1365004608.31547,16388.64453
1365004608.32839,16369.44336
1365004608.34143,16365.80273
1365004608.3415,16391.91797
1365004608.35946,16379.78906
1365004608.35952,16347.16309
1365004608.37341,16265.04199
1365004608.37349,16219.01562
1365004608.38343,16284.19434
1365004608.3835,16766.40625
1365004608.39435,17302.07031
1365004608.41041,17350.92969
1365004608.41048,17106.875
1365004608.42446,16746.60547
1365004608.42452,16487.3418
1365004608.44145,16386.12891
1365004608.44155,16348.10352
1365004608.45344,16342.22852
1365004608.45354,16353.67383
1365004608.46445,16325.44434
1365004608.48044,16322.85547
1365004608.48051,16334.74023
1365004608.49438,16327.66797
1365004608.49444,16324.32129
1365004608.50942,16316.50293
1365004608.5095,16304.16602
1365004608.51945,16290.27734
1365004608.53446,16280.0293
1365004608.53456,16263.92969
1365004608.55045,16253.03418
1365004608.55052,16213.4209
1365004608.56448,16214.39844
1365004608.56459,16214.875
1365004608.58147,16199.19043
1365004608.58541,16187.33008
1365004608.58546,16186.68262
1365004608.60346,16184.6543
1365004608.60356,16195.9043
1365004608.61845,16204.24707
1365004608.61852,16246.21777
1365004608.63446,16271.87012
1365004608.63477,16312.3623
1365004608.64345,16317.29688
1365004608.65846,16332.87109
1365004608.65863,16335.69336
1365004608.67344,16354.50391
1365004608.67351,16365.30273
1365004608.68846,16367.8916
1365004608.68853,16381.36523
1365004608.70244,16371.70312
1365004608.71347,16356.87402
1365004608.71354,16348.15234
1365004608.72841,16370.71387
1365004608.72851,16355.15137
1365004608.74345,16370.12695
1365004608.74352,16352.61133
1365004608.7584,16346.90625
1365004608.75849,16363.93457
1365004608.76842,16341.11621
1365004608.77443,16331.97949
1365004608.78442,16373.9873
1365004608.79844,16380.36328
1365004608.79852,16387.46094
1365004608.84143,16368.72266
1365004608.8415,16383.12402
1365004608.84535,16377.7002
1365004608.8454,16378.0791
1365004608.84739,16378.15234
1365004608.84939,16381.20605
1365004608.84944,16390.70898
1365004608.85742,16385.5918
1365004608.86844,16376.87012
1365004608.88244,16374.19434
1365004608.89239,16365.87598
1365004608.89245,16349.56934
1365004608.90742,16334.28809
1365004608.90749,16387.90039
1365004608.91441,16413.33203
1365004608.92235,16421.01562
1365004608.93739,16406.03906
1365004608.93761,16395.47266
1365004608.95146,16390.41602
1365004608.96148,16390.9668
1365004608.96172,16397.46484
1365004608.97743,16411.75586
1365004608.97765,16395.58398
1365004608.99245,16385.92188
1365004608.99279,16390.85547
1365004609.00444,16385.46875
1365004609.00467,16316.78418
1365004609.01742,16221.6416
1365004609.03244,16322.13477
1365004609.03261,16780.66211
1365004609.05143,17297.39258
1365004609.0515,17385.10742
1365004609.06842,17172.60352
1365004609.06865,16793.33984
1365004609.07946,16525.35547
1365004609.07953,16407.13867
1365004609.08442,16368.36816
1365004609.10145,16385.06641
1365004609.10169,16370.5791
1365004609.11742,16368.38086
1365004609.11755,16340.60352
1365004609.13041,16358.52344
1365004609.13946,16375.01367
1365004609.13953,16364.21484
1365004609.14738,16354.96875
1365004609.15739,16332.46875
1365004609.17242,16320.54688
1365004609.17249,16316.50293
1365004609.18738,16311.51953
1365004609.18744,16278.51465
1365004609.20149,16250.7627
1365004609.20156,16237.7168
1365004609.2114,16238.86523
1365004609.22643,16205.41992
1365004609.2265,16213.00586
1365004609.24145,16237.76562
1365004609.24152,16218.70996
1365004609.25644,16234.35742
1365004609.25654,16263.7959
1365004609.26644,16289.65527
1365004609.28246,16307.5498
1365004609.28253,16316.94336
1365004609.30146,16350.87598
1365004609.30153,16365.3877
1365004609.31243,16369.95605
1365004609.31248,16384.11328
1365004609.32538,16384.66211
1365004609.32544,16387.5332
1365004609.33644,16374.1582
1365004609.35141,16389.35352
1365004609.3515,16394.50781
1365004609.36645,16376.74805
1365004609.36652,16402.24023
1365004609.37941,16397.96484
1365004609.38942,16394.38672
1365004609.38951,16404.90234
1365004609.39741,16406.49219
1365004609.40644,16398.59961
1365004609.42242,16388.98633
1365004609.42251,16385.05469
1365004609.43744,16405.95312
1365004609.43751,16412.50195
1365004609.44841,16396.89062
1365004609.45844,16407.63867
1365004609.45851,16390.68555
1365004609.46643,16429.125
1365004609.47641,16409.39844
1365004609.49147,16405.73438
1365004609.49157,16415.29883
1365004609.50451,16408.98242
1365004609.50475,16397.28125
1365004609.51839,16407.1875
1365004609.53343,16424.10547
1365004609.53365,16433.07031
1365004609.54841,16425.32617
1365004609.54847,16408.9707
1365004609.56146,16419.48828
1365004609.56167,16410.83984
1365004609.57349,16402.94922
1365004609.57356,16410.13086
1365004609.58439,16388.2168
1365004609.60044,16399.35742
1365004609.60051,16426.21875
1365004609.61537,16411.25586
1365004609.61542,16424.06836
1365004609.62942,16427.35352
1365004609.62949,16383.31934
1365004609.64142,16434.16992
1365004609.65741,16446.54492
1365004609.65748,16450.51367
1365004609.67145,16437.35938
1365004609.67151,16432.00781
1365004609.6834,16427.37891
1365004609.6835,16420.70898
1365004609.69843,16375.5752
1365004609.70843,16300.26953
1365004609.70849,16322.42773
1365004609.72543,16673.97461
1365004609.7255,17205.86523
1365004609.73949,17414.16797
1365004609.73956,17250.20508
1365004609.75542,16900.80859
1365004609.75549,16626.56836
1365004609.76144,16482.48047
1365004609.77744,16447.91211
1365004609.77752,16418.35156
1365004609.79344,16414.57812
1365004609.79355,16419.9043
1365004609.80846,16427.18359
1365004609.80854,16405.97852
1365004609.82342,16407.75
1365004609.83343,16417.26562
1365004609.83349,16406.65039
1365004609.84842,16391.125
1365004609.84852,16384.10156
1365004609.86343,16369.60156
1365004609.8635,16370.00488
1365004609.87744,16331.47852
1365004609.87752,16341.18945
1365004609.88743,16307.02441
1365004609.90347,16308.80762
1365004609.90354,16300.86816
1365004609.91846,16297.74121
1365004609.91856,16275.63184
1365004609.93242,16272.87109
1365004609.93248,16277.68457
1365004609.94848,16308.53906
1365004609.94865,16319.27637
1365004609.95744,16356.17773
1365004609.97645,16377.74902
1365004609.97651,16399.125
1365004609.99342,16405.30664
1365004609.99349,16408.42188
1365004610.00345,16434.19531
1365004610.00351,16461.11719
1365004610.00938,16466.57617
1365004610.02742,16456.48633
1365004610.02748,16464.30469
1365004610.04344,16467.37109
1365004610.0435,16455.7168
1365004610.0584,16449.01172
1365004610.05847,16439.41016
1365004610.07349,16465.92969
1365004610.07355,16449.33008
1365004610.08242,16460.22461
1365004610.09742,16461.08008
1365004610.09749,16434.52539
1365004610.1124,16439.66797
1365004610.11249,16453.21289
1365004610.12642,16431.43359
1365004610.12649,16447.5332
1365004610.13741,16438.78711
1365004610.15245,16456.80469
1365004610.15255,16453.5918
1365004610.1674,16454.10547
1365004610.16747,16467.67578
1365004610.18143,16471.52344
1365004610.18152,16464.39062
1365004610.19643,16458.66211
1365004610.1965,16451.8457
1365004610.20842,16458.67383
1365004610.22742,16448.07031
1365004610.22749,16463.25391
1365004610.24239,16488.67383
1365004610.24245,16473.59961
1365004610.25244,16464.31641
1365004610.25251,16476.08008
1365004610.25844,16467.76172
1365004610.26643,16458.45312
1365004610.27843,16458.50195
1365004610.29244,16456.91406
1365004610.29252,16468.54297
1365004610.30744,16440.46094
1365004610.30751,16467.75
1365004610.32947,16483.86133
1365004610.32954,16471.85352
1365004610.33239,16477.54688
1365004610.34746,16476.89844
1365004610.34754,16452.19922
1365004610.36243,16483.29883
1365004610.3625,16476.83789
1365004610.37642,16490.41992
1365004610.37671,16489.78516
1365004610.38643,16466.38086
1365004610.40143,16420.70898
1365004610.4015,16336.31641
1365004610.41641,16337.62305
1365004610.41657,16663.18945
1365004610.43149,17199.06055
1365004610.43157,17437.73047
1365004610.45144,17282.38086
1365004610.45152,16921.83008
1365004610.45843,16649.72852
1365004610.47041,16506.17773
1365004610.4705,16474.61523
1365004610.48445,16466.03906
1365004610.48455,16445.95703
1365004610.49948,16428.64844
1365004610.5094,16421.06445
1365004610.50949,16441.97656
1365004610.51742,16426.60938
1365004610.52642,16412.06055
1365004610.54142,16399.91992
1365004610.54151,16372.8877
1365004610.55643,16406.75977
1365004610.5565,16392.70117
1365004610.57042,16375.18457
1365004610.58046,16370.13965
1365004610.58056,16350.08203
1365004610.59442,16315.66016
1365004610.59449,16296.83691
1365004610.60939,16292.61035
1365004610.60946,16277.94043
1365004610.62343,16272.93262
1365004610.6235,16266.0918
1365004610.63441,16277.85547
1365004610.65042,16279.08887
1365004610.65049,16326.97168
1365004610.66341,16367.33008
1365004610.66348,16371.97168
1365004610.70644,16388.96289
1365004610.70654,16405.24609
1365004610.70838,16415.9707
1365004610.71144,16429.81055
1365004610.71154,16435.52539
1365004610.71161,16426.56055
1365004610.72149,16421.33203
1365004610.73573,16442.45312
1365004610.73583,16430.33398
1365004610.74842,16428.30664
1365004610.74849,16437.21289
1365004610.75841,16443.63672
1365004610.76641,16448.74219
1365004610.77341,16425.82812
1365004610.78941,16417.83984
1365004610.78947,16422.13867
1365004610.80335,16422.08984
1365004610.80341,16418.38867
1365004610.81841,16435.57422
1365004610.82843,16425.33984
1365004610.82851,16437.94531
1365004610.8454,16448.90234
1365004610.84547,16446.45898
1365004610.85941,16432.7168
1365004610.85948,16443.625
1365004610.87346,16434.95312
1365004610.87353,16436.2832
1365004610.88724,16421.09961
1365004610.89844,16433.83984
1365004610.89853,16425.55859
1365004610.91444,16440.49805
1365004610.91452,16455.15625
1365004610.9564,16447.24023
1365004610.95647,16443.77148
1365004610.96043,16450.51367
1365004610.96049,16427.62305
1365004610.96234,16435.77148
1365004610.96336,16437.1875
1365004610.97038,16415.9707
1365004610.98541,16434.54883
1365004610.98548,16445.07812
1365004610.99747,16465.25781
1365004610.99755,16469.57031
1365004611.00842,16457.80664
1365004611.02348,16424.36133
1365004611.02356,16443.53906
1365004611.03738,16458.97852
1365004611.03744,16432.41211
1365004611.05242,16442.43945
1365004611.05248,16464.36523
1365004611.06837,16452.95703
1365004611.06842,16447.60742
1365004611.07843,16434.76953
1365004611.09348,16371.34863
1365004611.09355,16308.51465
1365004611.10841,16393.25
1365004611.10848,16838.75586
1365004611.12146,17302.5957
1365004611.12153,17318.92773
1365004611.13246,17142.98242
1365004611.14844,16808.92578
1365004611.14851,16561.36523
1365004611.16545,16469.33789
1365004611.16552,16450.16016
1365004611.18344,16427.80664
1365004611.18351,16436.24609
1365004611.19542,16415.49414
1365004611.19549,16394.91211
1365004611.19839,16364.93555
1365004611.22248,16407.73633
1365004611.22255,16416.64258
1365004611.23748,16398.85742
1365004611.23759,16399.1875
1365004611.24744,16382.63574
1365004611.2475,16360.62402
1365004611.25743,16340.90918
1365004611.27145,16327.72852
1365004611.27155,16332.59082
1365004611.28758,16316.60156
1365004611.28777,16295.34668
1365004611.30151,16295.01758
1365004611.30191,16277.52539
1365004611.31644,16259.77734
1365004611.31651,16258.93359
1365004611.32749,16271.10059
1365004611.34142,16343.4248
1365004611.34149,16335.85156
1365004611.35749,16360.09863
1365004611.35756,16386.14062
1365004611.37046,16389.0
1365004611.38144,16403.2793
1365004611.38151,16436.35742
1365004611.38843,16444.16211
1365004611.39839,16444.54102
1365004611.41641,16445.08984
1365004611.41648,16450.24609
1365004611.43239,16431.72656
1365004611.43248,16456.96289
1365004611.44356,16461.8125
1365004611.44375,16447.47266
1365004611.44737,16445.89648
1365004611.46439,16434.3418
1365004611.46446,16438.87305
1365004611.48144,16430.12695
1365004611.4815,16421.67383
1365004611.49638,16420.49023
1365004611.49646,16447.63086
1365004611.50645,16428.56445
1365004611.52141,16427.48828
1365004611.52148,16413.97852
1365004611.53644,16438.34766
